"id","CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend"
3379,0,0,0,0,18,297.3,0,0.011764706,0,0,"May","1","2","1","4","Returning_Visitor","FALSE"
3847,1,38,0,0,16,727.7142857,0.038888889,0.045198413,18.66333333,0,"May","3","2","4","4","Returning_Visitor","TRUE"
6832,0,0,0,0,45,1387.267857,0.036507937,0.059221273,0,0,"Jul","3","2","9","13","Returning_Visitor","FALSE"
9048,0,0,0,0,3,52.5,0,0.083333333,0,0,"Nov","1","1","9","2","Returning_Visitor","FALSE"
11835,0,0,1,0,41,446.4166667,0,0.027509158,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
1493,0,0,0,0,2,5,0,0.1,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE"
6914,3,251.8142857,2,101.8,37,1722.814286,0.001025641,0.007997558,4.683075961,0,"Oct","1","1","1","2","Returning_Visitor","TRUE"
11327,0,0,0,0,19,696.875,0.010526316,0.035087719,0,0,"Dec","1","2","4","2","Returning_Visitor","FALSE"
4331,9,64.08823529,1,21,51,1933.89893,0.011259259,0.032132434,0,0.8,"May","2","2","6","13","Returning_Visitor","FALSE"
11099,11,392.5,0,0,206,8437.099188,0,0.006257147,0,0,"Nov","2","4","1","2","Returning_Visitor","FALSE"
512,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE"
7068,1,23.2,0,0,71,3044.356667,0,0.013380282,0,0,"Sep","2","2","3","2","Returning_Visitor","FALSE"
9800,0,0,0,0,49,2990.3125,0.012244898,0.038231293,0,0,"Nov","3","2","7","13","Returning_Visitor","FALSE"
7574,7,131.08,1,124.9,159,4362.009752,0.001204819,0.008667383,6.047203519,0,"Jul","2","10","2","2","Returning_Visitor","FALSE"
5252,1,19,0,0,29,605.6722222,0.003448276,0.025517241,0,0.8,"May","3","2","3","6","Returning_Visitor","FALSE"
10954,7,122,3,40,111,3154.970833,0.003448276,0.014655172,2.613062787,0,"Dec","2","2","1","1","Returning_Visitor","TRUE"
1466,1,0,1,60.5,46,1038.916667,0.021276596,0.039007092,13.10326241,0,"Mar","2","2","6","1","Returning_Visitor","FALSE"
4200,0,0,0,0,21,248.8333333,0.01,0.0225,0,0,"May","2","5","6","3","Returning_Visitor","FALSE"
3349,0,0,0,0,2,55,0,0.05,0,0.4,"May","3","2","1","13","Returning_Visitor","FALSE"
11932,0,0,0,0,11,281.9,0.02,0.04,0,0,"Dec","1","8","1","6","Returning_Visitor","FALSE"
6976,0,0,0,0,12,1653.6,0.016666667,0.027777778,0,0,"Jul","3","2","4","3","Returning_Visitor","FALSE"
11855,12,878.7121212,4,256.5,86,4479.116226,0.005442177,0.026406456,2.356437292,0,"Dec","1","1","1","2","Returning_Visitor","FALSE"
6705,0,0,0,0,91,4157.633333,0.01,0.028013468,0,0,"Jul","2","2","1","13","Returning_Visitor","FALSE"
3689,11,167.1666667,6,348,172,4086.144897,0.000555556,0.009603919,1.418440397,0.4,"May","2","7","7","3","Returning_Visitor","FALSE"
9507,14,205.9924242,1,65,52,1090.385281,0.006479313,0.039161584,5.539900181,0,"Nov","1","1","1","10","Returning_Visitor","FALSE"
8750,1,52.5,0,0,19,812.875,0,0.003333333,0,0,"Nov","3","3","5","11","Returning_Visitor","TRUE"
76,0,0,0,0,16,588.3333333,0,0.025,0,0,"Feb","2","4","1","1","Returning_Visitor","FALSE"
11556,0,0,0,0,13,182.25,0.046153846,0.076923077,0,0,"Dec","2","2","1","1","Returning_Visitor","FALSE"
9767,0,0,0,0,64,2264.091667,0.00625,0.008854167,0,0,"Nov","1","1","3","10","Returning_Visitor","FALSE"
1518,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","3","2","1","3","Returning_Visitor","FALSE"
9071,2,17,0,0,30,1448.928571,0.043851852,0.069954545,0,0,"Dec","3","2","1","13","Returning_Visitor","FALSE"
8,1,0,0,0,0,0,0.2,0.2,0,0,"Feb","1","2","1","5","Returning_Visitor","TRUE"
3285,0,0,0,0,1,0,0.2,0.2,0,0,"May","3","2","9","13","Returning_Visitor","FALSE"
9109,1,5,0,0,58,2492.22402,0.008939014,0.025864237,0,0,"Nov","3","2","1","2","Returning_Visitor","FALSE"
9262,4,131,0,0,10,285.5,0.033333333,0.083333333,0,0,"Dec","3","2","4","3","Returning_Visitor","FALSE"
10755,0,0,0,0,20,333.3333333,0.01,0.04,0,0,"Nov","2","2","7","1","Returning_Visitor","FALSE"
1917,1,51,2,117.2857143,15,969.102381,0.005882353,0.008888889,0,0,"Mar","3","3","1","2","Returning_Visitor","FALSE"
8600,6,148.2083333,2,139.5,98,3714.352664,0.005,0.013429932,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
3703,8,276.8666667,0,0,19,548.8831169,0,0.007674572,5.744057971,0,"May","3","2","1","2","Returning_Visitor","TRUE"
4115,13,313.0333333,0,0,135,3700.495815,0.004662005,0.014626073,3.348407692,0,"May","2","4","1","4","Returning_Visitor","FALSE"
12003,0,0,0,0,33,655.875,0,0.015151515,0,0,"Nov","2","2","2","13","Returning_Visitor","FALSE"
3683,0,0,0,0,14,121,0.092857143,0.116666667,0,0.4,"May","3","2","3","13","Returning_Visitor","FALSE"
527,0,0,0,0,7,496.75,0,0.011111111,0,0,"Mar","3","2","6","1","Returning_Visitor","FALSE"
4604,0,0,0,0,69,1248.133333,0.005797101,0.029227053,0,0.6,"May","2","10","9","4","Returning_Visitor","FALSE"
1118,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","1","2","9","2","Returning_Visitor","FALSE"
4275,9,666,0,0,29,2061.066667,0.018918919,0.038918919,3.064378378,0,"May","2","2","1","1","Returning_Visitor","FALSE"
11785,0,0,0,0,12,115.25,0.066666667,0.108333333,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
10061,0,0,0,0,4,10,0.1,0.15,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
6206,9,306.46,0,0,40,550.7095238,0,0.00952381,0,0,"Sep","2","2","1","2","Returning_Visitor","FALSE"
11250,4,712,0,0,77,3785.5625,0.002564103,0.00982906,0,0,"Nov","2","2","2","8","New_Visitor","FALSE"
717,3,72,1,0,38,461.5,0.01,0.023666667,0,0,"Mar","2","2","3","2","Returning_Visitor","FALSE"
11349,5,72.5,0,0,55,936.1333333,0.003571429,0.020238095,23.27552205,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
9263,12,202.25,0,0,175,4877.122575,0.006906077,0.014774057,0,0,"Nov","2","2","4","2","Returning_Visitor","TRUE"
2861,0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","1","3","Returning_Visitor","FALSE"
8018,0,0,0,0,24,610.6333333,0,0.020833333,0,0,"Nov","1","1","3","2","Returning_Visitor","TRUE"
9005,5,249.8,2,50,229,8866.167386,0.007143733,0.024304152,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
3472,1,10,0,0,16,120,0.053333333,0.08,0,0,"May","2","2","6","4","Returning_Visitor","FALSE"
7417,8,237.8326007,0,0,84,2759.135058,0.005681818,0.02926548,4.477838682,0,"June","1","1","2","2","Returning_Visitor","FALSE"
9157,1,13.75,0,0,32,855.5416667,0.000840336,0.027058824,22.95499447,0,"Nov","2","2","2","6","Returning_Visitor","FALSE"
9122,15,572.5833333,2,37.5,318,13717.40205,0.004176829,0.015642808,45.15513521,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
11801,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","1","1","4","1","Returning_Visitor","TRUE"
5094,8,85.5,0,0,41,1135.860714,0,0.025876068,11.87691429,1,"May","2","2","1","2","Returning_Visitor","TRUE"
11251,0,0,0,0,8,361,0,0.025,0,0,"Dec","2","2","3","3","Returning_Visitor","FALSE"
3523,0,0,0,0,23,1166.333333,0,0.02826087,22.2993913,0,"May","2","2","6","2","Returning_Visitor","FALSE"
3951,0,0,0,0,10,693.5,0,0.022222222,40.43377778,0,"May","2","2","1","4","New_Visitor","FALSE"
9379,0,0,0,0,11,925.8988095,0.02,0.02952381,0,0,"Nov","3","2","2","2","Returning_Visitor","FALSE"
11597,9,162.4911765,0,0,32,1162.797222,0,0.020175439,47.99566725,0,"Nov","1","2","1","8","Returning_Visitor","FALSE"
7842,1,74.6,0,0,8,810,0,0.036666667,10.67716934,0,"Nov","2","2","1","4","Returning_Visitor","FALSE"
1339,2,11.92307692,2,139,80,4099.737392,0.004117063,0.005279668,16.88069613,0,"Mar","3","2","1","2","Returning_Visitor","TRUE"
10098,0,0,0,0,6,97.5,0,0.016666667,0,0,"Dec","1","1","3","2","Returning_Visitor","FALSE"
1243,0,0,0,0,3,17,0,0.033333333,0,0,"Mar","1","1","1","3","Returning_Visitor","FALSE"
805,0,0,0,0,3,0,0.2,0.2,0,0,"Mar","3","2","6","3","Returning_Visitor","FALSE"
2041,7,445.3333333,1,135.5,52,1896.272222,0.005310734,0.013192815,3.795661017,0,"Mar","3","2","6","1","Returning_Visitor","FALSE"
4031,3,13,0,0,26,2058.5,0,0.039506173,8.887111111,1,"May","2","2","1","3","Returning_Visitor","TRUE"
699,0,0,0,0,8,332,0,0.028571429,0,0,"Mar","3","2","1","8","New_Visitor","TRUE"
5835,1,8.1,0,0,16,2227.8,0,0.021428571,0,0,"Sep","2","2","1","5","New_Visitor","FALSE"
8535,7,322.25,1,0,121,4875.106113,0.011806061,0.020025438,0,0,"Nov","3","2","1","13","Returning_Visitor","FALSE"
9099,6,169.7916667,0,0,32,1547.625,0,0.013157895,23.53105656,0,"Dec","2","2","1","1","Returning_Visitor","FALSE"
5921,3,81.6,0,0,9,1346.2,0,0.016666667,0,0,"Nov","2","2","2","3","New_Visitor","FALSE"
1782,8,429.3333333,1,56,35,1549.857143,0.005263158,0.019210526,0,0,"Mar","2","2","1","2","Returning_Visitor","TRUE"
5043,0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","1","3","Returning_Visitor","FALSE"
7294,8,98.4,0,0,16,156.3333333,0,0.007843137,0,0,"Oct","2","2","3","1","Returning_Visitor","FALSE"
8134,2,41.75,2,30,25,596.075,0.001538462,0.02014652,0,0,"Nov","2","2","3","1","Returning_Visitor","FALSE"
9996,0,0,0,0,12,442.5,0,0.008333333,0,0,"Nov","2","2","1","2","New_Visitor","FALSE"
10307,4,77.5,0,0,17,678.25,0,0.031578947,0,0,"Nov","1","2","1","3","Returning_Visitor","FALSE"
7564,0,0,0,0,7,728.8,0,0,58.9241766,0,"Aug","4","2","1","2","Returning_Visitor","FALSE"
8897,1,0,0,0,17,669.4833333,0.038888889,0.057407407,0,0,"Dec","3","2","2","1","Returning_Visitor","TRUE"
1095,3,36,0,0,9,71.33333333,0,0.02,0,0,"Mar","2","2","1","11","New_Visitor","FALSE"
12205,1,7,0,0,21,803,0.031578947,0.052631579,7.014753437,0,"Nov","3","2","3","3","Returning_Visitor","FALSE"
11880,0,0,0,0,9,1352,0.022222222,0.044444444,0,0,"Nov","4","1","7","2","Returning_Visitor","FALSE"
9935,2,90,1,48.5,40,3789.583333,0,0.023170732,0,0,"Dec","2","2","4","2","Returning_Visitor","TRUE"
11865,0,0,0,0,0,0,0.2,0.2,0,0,"Nov","1","1","8","8","Returning_Visitor","FALSE"
5006,5,237.25,0,0,12,454.2261905,0.011764706,0.042647059,0,0,"May","1","1","8","3","Returning_Visitor","TRUE"
11604,0,0,2,148.5,72,2271.553571,0.002702703,0.017905405,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE"
4943,0,0,0,0,36,1851.833333,0.008333333,0.040740741,0,0.4,"May","4","1","2","4","Returning_Visitor","FALSE"
7090,6,85.96666667,1,2,76,1464.209618,0.009803094,0.01785746,0,0,"Aug","3","2","8","4","Returning_Visitor","FALSE"
1017,2,11,3,123.3333333,34,448.75,0.021621622,0.048648649,0,0,"Mar","2","10","6","1","Returning_Visitor","FALSE"
9242,10,274.25,5,247.75,61,2267.330952,0.002739726,0.005348989,48.6094789,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
8670,5,72.5,0,0,35,2429.8125,0,0.023684211,102.4922188,0,"Nov","2","2","2","1","Returning_Visitor","FALSE"
1503,0,0,0,0,15,1733.666667,0,0.026666667,0,0,"Mar","2","2","7","2","Returning_Visitor","FALSE"
9210,9,509.8333333,2,23,27,1438.854167,0.020952381,0.043333333,0,0,"Dec","1","1","3","2","Returning_Visitor","FALSE"
2241,0,0,0,0,30,986.5,0.006666667,0.023333333,0,0,"May","2","4","3","3","Returning_Visitor","FALSE"
8486,7,42.25714286,0,0,124,4067.010247,0.009230769,0.022888335,6.709440135,0,"Nov","2","2","3","2","Returning_Visitor","FALSE"
3754,0,0,0,0,31,1008.416667,0,0.007881773,0,0,"May","2","6","1","2","Returning_Visitor","FALSE"
3554,1,23,0,0,35,1513,0.04,0.069333333,0,0.4,"May","2","2","1","1","Returning_Visitor","FALSE"
10,0,0,0,0,3,738,0,0.022222222,0,0.4,"Feb","2","4","1","2","Returning_Visitor","FALSE"
1138,2,0,0,0,17,1394.666667,0,0.029761905,0,0,"Mar","2","4","2","6","Returning_Visitor","FALSE"
10782,0,0,0,0,11,460.8333333,0.027272727,0.025757576,0,0,"Dec","3","2","6","2","Returning_Visitor","TRUE"
5358,0,0,0,0,21,436.8125,0.001904762,0.028338002,0,0.4,"May","2","2","4","2","Returning_Visitor","FALSE"
12047,0,0,0,0,51,874.4047619,0.008,0.0345,0,0,"Nov","2","2","7","2","Returning_Visitor","FALSE"
783,4,15,1,17,17,490,0,0.027272727,15.66445171,0,"Mar","2","2","4","10","Returning_Visitor","FALSE"
10668,2,166.9166667,7,115,233,7952.491839,0.001834947,0.019045831,8.920900783,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
525,4,57,0,0,5,81,0,0.025,0,0,"Mar","1","1","8","10","Returning_Visitor","FALSE"
3853,5,86.16666667,1,13,55,1546.503822,0.015577078,0.019159146,9.139760775,0,"May","2","2","1","2","Returning_Visitor","TRUE"
9134,0,0,0,0,6,44.33333333,0.025,0.094444444,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE"
7070,0,0,0,0,22,987.6,0.009090909,0.015151515,0,0,"Oct","2","2","1","4","Returning_Visitor","TRUE"
6026,0,0,0,0,6,75.2,0.033333333,0.05,0,0,"Jul","3","2","2","3","Returning_Visitor","FALSE"
9245,0,0,1,15,103,3626.003223,0.00751634,0.035131628,0,0,"Nov","1","1","4","2","Returning_Visitor","TRUE"
1644,8,699.1666667,0,0,62,1003.965152,0.009850746,0.039110006,0,0,"Mar","2","4","3","1","Returning_Visitor","FALSE"
1166,2,107,0,0,3,56,0,0.04,0,0,"Mar","1","1","3","2","New_Visitor","FALSE"
10273,0,0,0,0,25,674.9583333,0,0.016666667,0,0,"Nov","2","2","4","8","Returning_Visitor","FALSE"
1867,2,6,1,35,12,240,0.014285714,0.042857143,0,0,"Mar","2","2","7","10","Returning_Visitor","FALSE"
934,3,150,0,0,12,271.3333333,0,0.014285714,0,0,"Mar","1","1","4","2","New_Visitor","FALSE"
9841,0,0,0,0,7,43,0.085714286,0.121428571,0,0,"Dec","3","2","1","1","Returning_Visitor","FALSE"
5549,0,0,0,0,22,469.54,0,0.008695652,14.00979215,0,"Oct","2","2","9","2","New_Visitor","FALSE"
7525,1,5,1,7,31,561.0940141,0.034375,0.052507716,0,0,"Jul","3","2","3","13","Returning_Visitor","FALSE"
8731,0,0,0,0,11,877.9166667,0,0.043636364,0,0,"Nov","1","1","4","2","New_Visitor","FALSE"
10305,1,33.5,0,0,15,710.25,0,0.011111111,0,0,"Dec","2","10","1","8","New_Visitor","FALSE"
11521,0,0,0,0,7,66.5,0.057142857,0.114285714,0,0,"Nov","2","2","3","13","Returning_Visitor","FALSE"
8387,0,0,0,0,18,894.5809524,0,0.007142857,0,0,"Dec","3","2","4","6","Returning_Visitor","FALSE"
5342,0,0,0,0,5,156,0.06,0.1,0,0,"May","1","1","1","4","Returning_Visitor","TRUE"
7177,6,35.1,0,0,138,6440.235256,0.001891253,0.027316655,0,0,"June","2","2","3","3","Returning_Visitor","FALSE"
8564,0,0,1,21,25,525.1666667,0.007692308,0.030769231,0,0,"Nov","2","2","3","2","New_Visitor","TRUE"
8725,4,33.91666667,4,785.875,251,9297.575489,0.011608301,0.027881156,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
3695,3,86,0,0,26,1197.666667,0,0.007142857,0,0,"May","2","10","2","5","New_Visitor","FALSE"
2475,0,0,0,0,34,1021.75,0,0.021354167,0,0.4,"May","2","2","3","3","Returning_Visitor","FALSE"
8108,0,0,0,0,35,1579.333333,0.005714286,0.02,0,0,"Nov","2","2","1","1","New_Visitor","FALSE"
6274,1,18.2,0,0,17,225.68,0,0.003703704,0,0,"Nov","2","10","1","2","Returning_Visitor","FALSE"
784,0,0,1,0,12,645.9166667,0,0.05,0,0,"Mar","1","1","1","2","Returning_Visitor","FALSE"
7655,4,64.66666667,0,0,50,936.81,0,0.003773585,0,0,"Aug","2","2","4","2","New_Visitor","FALSE"
8217,1,95.33333333,0,0,16,819.3333333,0,0.015625,25.25564195,0,"Dec","2","2","7","2","New_Visitor","FALSE"
3414,1,24,0,0,54,801.5095238,0.00754717,0.013274933,0,0.2,"May","1","1","1","3","Returning_Visitor","FALSE"
746,3,125,1,70,29,705.4,0,0.015625,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE"
5866,0,0,0,0,28,403.8333333,0.017857143,0.029829932,0,0,"Jul","1","1","6","4","Returning_Visitor","FALSE"
9941,0,0,0,0,58,2021.320833,0.005172414,0.031609195,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
4560,1,23,2,272.5,30,974.2698413,0.006451613,0.007885305,11.47812903,0,"May","2","2","4","1","Returning_Visitor","TRUE"
9385,0,0,0,0,9,740.1666667,0,0.014285714,0,0,"Nov","3","2","1","1","Returning_Visitor","FALSE"
9805,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","8","13","9","20","Other","FALSE"
7078,0,0,0,0,3,19,0,0.066666667,0,0,"Jul","2","2","3","3","Returning_Visitor","FALSE"
11332,1,7.125,6,1043.928571,73,3585.177579,0.008175105,0.024451608,0,0,"Nov","3","2","5","2","Returning_Visitor","FALSE"
36,0,0,0,0,52,2086.242857,0.015384615,0.020352564,0,0,"Feb","2","2","7","1","Returning_Visitor","FALSE"
3221,4,20,0,0,57,1008.916667,0.003508772,0.029239766,5.304,0,"May","2","5","2","6","Returning_Visitor","TRUE"
6811,3,420.1,2,14.2,32,591.72,0.032432432,0.043745174,0,0,"Oct","1","1","1","3","Returning_Visitor","TRUE"
2497,1,337,1,39,16,630.5,0,0.00625,28.794,0,"May","3","2","1","11","Returning_Visitor","TRUE"
262,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","3","3","5","2","Returning_Visitor","FALSE"
505,6,53.38095238,0,0,5,54.38095238,0,0.003571429,0,0,"Mar","2","2","6","2","New_Visitor","TRUE"
4158,0,0,0,0,6,210.2,0.055555556,0.068055556,0,0,"May","3","2","4","20","Returning_Visitor","FALSE"
10869,0,0,4,122.5,330,11208.35506,0.008042825,0.022913324,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
8724,0,0,0,0,6,339.5,0,0.033333333,0,0,"Nov","2","2","1","3","Returning_Visitor","FALSE"
6723,0,0,0,0,39,1858.566667,0,0.002564103,0,0,"Nov","2","2","3","2","New_Visitor","FALSE"
11679,2,27.25,0,0,9,219.25,0,0.033333333,75.50833257,0,"Dec","2","2","7","2","Returning_Visitor","FALSE"
7464,0,0,0,0,33,1985.933333,0,0.02969697,0,0,"Jul","2","2","1","2","Returning_Visitor","FALSE"
6908,0,0,2,20.2,11,473.8333333,0,0.025,0,0,"June","3","2","8","3","Returning_Visitor","FALSE"
9455,2,22,3,41.5,67,3397.957955,0,0.015504136,0,0,"Dec","2","2","2","2","Returning_Visitor","TRUE"
11162,2,15,0,0,7,620.5,0.028571429,0.085714286,0,0,"Nov","2","2","1","3","Returning_Visitor","FALSE"
3552,0,0,0,0,29,809.1666667,0.017857143,0.032142857,0,0,"May","2","6","1","3","Returning_Visitor","FALSE"
11665,1,6,0,0,44,2011.305556,0,0.012301587,0,0,"Nov","2","2","1","3","Returning_Visitor","FALSE"
89,0,0,0,0,7,337.5,0.028571429,0.023809524,0,0.4,"Feb","4","1","3","3","Returning_Visitor","FALSE"
9820,3,109,0,0,70,2002.25,0,0.004166667,0,0,"Nov","2","2","1","2","New_Visitor","FALSE"
1618,0,0,0,0,37,1138.5,0,0.013513514,0,0,"Mar","2","2","1","8","Returning_Visitor","FALSE"
343,0,0,0,0,25,1690.977778,0.008,0.037333333,0,0,"Mar","1","1","8","1","Returning_Visitor","FALSE"
407,0,0,0,0,2,24,0,0.1,0,0,"Mar","2","6","1","2","Returning_Visitor","FALSE"
3339,0,0,0,0,4,104,0,0.05,0,0,"May","2","10","2","2","Returning_Visitor","FALSE"
11352,0,0,0,0,3,60,0,0.066666667,0,0,"Dec","1","1","7","2","Other","FALSE"
11976,0,0,0,0,27,1065.45,0,0.012345679,0,0,"Nov","2","2","3","2","New_Visitor","FALSE"
7622,2,73.6,5,155.5666667,44,1993.396667,0.01254902,0.041246499,4.107661192,0,"Sep","2","2","4","1","Returning_Visitor","FALSE"
1056,0,0,0,0,40,952.9666667,0.001666667,0.016666667,0,0,"Mar","1","1","2","2","Returning_Visitor","FALSE"
404,4,312.75,0,0,14,702.9166667,0,0.014259259,0,0,"Mar","3","2","1","2","New_Visitor","FALSE"
2113,2,16.5,0,0,5,37.5,0,0.033333333,0,0,"May","2","2","1","3","Returning_Visitor","FALSE"
8196,0,0,0,0,25,566.8833333,0,0.035619048,0,0,"Nov","2","2","3","1","Returning_Visitor","TRUE"
2068,0,0,0,0,5,36,0.15,0.1625,0,0,"Mar","3","2","3","1","Returning_Visitor","FALSE"
11637,0,0,0,0,4,351.5,0.05,0.1,0,0,"Dec","2","2","5","20","Returning_Visitor","FALSE"
2794,0,0,0,0,8,149,0,0.033333333,64.788,0,"May","2","2","1","2","Returning_Visitor","FALSE"
1013,0,0,0,0,3,78.33333333,0,0.022222222,0,0,"Mar","2","2","7","11","Returning_Visitor","FALSE"
2963,0,0,0,0,9,210.5,0.044444444,0.071111111,0,0.2,"May","2","5","1","3","Returning_Visitor","FALSE"
3823,7,51,3,222,21,654.5,0,0.007142857,0,0,"May","2","2","1","4","New_Visitor","FALSE"
4936,8,440.1041667,7,315,63,2162.224767,0.009230769,0.022481685,12.08192262,0.2,"May","1","1","1","2","Returning_Visitor","FALSE"
4495,7,40.5,0,0,39,743.0119048,0,0.01,0,0,"May","2","2","1","3","Returning_Visitor","TRUE"
11648,4,146,0,0,14,879.5,0,0.0125,0,0,"Dec","2","5","4","2","New_Visitor","TRUE"
153,0,0,0,0,4,16,0.1,0.15,0,0,"Feb","2","5","5","1","Returning_Visitor","FALSE"
6717,0,0,0,0,7,1721.666667,0.038095238,0.038571429,0,0,"Nov","1","1","3","3","Returning_Visitor","FALSE"
2099,3,154.5,0,0,21,638.3333333,0,0.047222222,0,0,"May","2","5","4","4","Returning_Visitor","FALSE"
4853,0,0,0,0,11,976,0,0.033333333,0,0,"May","2","2","1","1","Returning_Visitor","FALSE"
11634,0,0,0,0,29,1073.295779,0.013793103,0.017471264,0,0,"Dec","1","1","1","3","Returning_Visitor","TRUE"
6640,15,190.55,2,6,21,280.65,0.031313131,0.043198653,0,0,"Oct","1","1","7","3","Returning_Visitor","FALSE"
9390,1,37.5,0,0,45,2018.3,0.005681818,0.030822511,0,0,"Nov","2","2","2","2","Returning_Visitor","FALSE"
1433,2,117,0,0,13,309.9333333,0,0.013333333,0,0,"Mar","2","2","2","2","New_Visitor","FALSE"
11231,0,0,0,0,7,1544.75,0.014285714,0.033333333,0,0,"Dec","1","1","3","1","Returning_Visitor","FALSE"
3606,0,0,0,0,4,33,0.1,0.15,0,0.6,"May","2","2","1","3","Returning_Visitor","FALSE"
7101,3,79.93333333,0,0,17,348.85,0,0.023684211,0,0,"Nov","2","2","1","20","Returning_Visitor","FALSE"
6185,0,0,0,0,5,64,0,0.1,0,0,"Sep","2","2","6","2","Returning_Visitor","FALSE"
5946,3,59.2,0,0,9,1261.7,0.016666667,0.05,0,0,"Aug","2","5","1","5","Returning_Visitor","FALSE"
7973,4,77.6,0,0,39,1477.154762,0.038157895,0.073976608,0.775318113,0,"Nov","1","1","4","3","Returning_Visitor","FALSE"
9760,0,0,0,0,13,277,0,0.015384615,0,0,"Nov","4","1","1","8","Returning_Visitor","FALSE"
4453,3,105,0,0,35,999,0,0.005714286,0,0,"May","3","2","3","4","New_Visitor","FALSE"
3933,0,0,0,0,5,200,0,0.05,0,0,"May","3","2","1","4","Returning_Visitor","TRUE"
1971,1,29,1,13.5,24,1005.849206,0,0.007986111,0,0,"Mar","1","1","3","3","Returning_Visitor","FALSE"
7249,2,71.1,0,0,11,529.8,0,0.004545455,0,0,"Oct","2","2","2","2","Returning_Visitor","FALSE"
1357,3,242,0,0,12,286,0,0.014285714,0,0,"Mar","1","1","1","2","New_Visitor","TRUE"
11061,0,0,0,0,5,103.5,0,0.04,0,0,"Dec","1","1","4","2","Returning_Visitor","TRUE"
9794,0,0,0,0,15,176.7666667,0.0125,0.051041667,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
8636,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","1","8","2","1","Returning_Visitor","FALSE"
12312,7,150.3571429,1,9,221,11431.00124,0.011148992,0.021904109,1.582473154,0,"Nov","2","5","1","2","Returning_Visitor","TRUE"
5413,9,184,5,61,68,1986.251515,0,0.009553204,17.19611523,0,"May","2","6","2","3","Returning_Visitor","FALSE"
5496,0,0,0,0,16,1062.666667,0,0.0125,54.56704868,0,"Sep","4","1","1","4","New_Visitor","FALSE"
3184,1,76,0,0,19,1263.333333,0.011764706,0.023529412,60.34235294,0.6,"May","2","2","1","3","Returning_Visitor","FALSE"
996,10,164.5,1,3,61,2292.679762,0,0.009552239,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE"
1268,0,0,3,56,10,369,0,0.016666667,0,0,"Mar","1","1","4","2","New_Visitor","TRUE"
82,0,0,0,0,4,270,0,0.016666667,0,0.8,"Feb","1","1","1","3","Returning_Visitor","FALSE"
4657,0,0,2,131,36,868.4166667,0,0.001081081,33.84778378,0,"May","3","2","7","2","New_Visitor","TRUE"
1338,0,0,0,0,36,1166.72619,0,0.025,4.599,0,"Mar","1","1","1","3","Returning_Visitor","TRUE"
7568,0,0,0,0,2,29.2,0,0.05,0,0,"Jul","1","1","4","3","Returning_Visitor","FALSE"
8634,2,26.66666667,0,0,79,2619.109709,0.016315049,0.020747988,0,0,"Nov","1","1","3","10","Returning_Visitor","TRUE"
3257,0,0,0,0,36,925.8333333,0.041666667,0.071296296,0,0.8,"May","2","2","6","13","Returning_Visitor","FALSE"
2833,0,0,0,0,14,803,0.046153846,0.05,0,0,"May","2","5","3","3","Returning_Visitor","FALSE"
