"CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend","Transaction"
3,13,0,0,16,226.5,0,0.013333333,0,0,"Mar","2","5","1","2","Returning_Visitor","FALSE",0
0,0,0,0,3,0,0.2,0.2,0,0,"Nov","2","2","1","13","Returning_Visitor","FALSE",0
0,0,0,0,5,223,0,0.04,0,0,"May","2","2","3","13","Returning_Visitor","FALSE",0
0,0,0,0,25,770.0285714,0.0112,0.034933333,0,0,"Mar","3","2","8","10","Returning_Visitor","FALSE",0
0,0,0,0,10,130.75,0.04,0.076666667,0,0,"Nov","3","2","1","3","Returning_Visitor","FALSE",0
4,131,1,0,39,1752.942857,0.020075188,0.03374269,0,0.2,"May","1","1","3","4","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0.4,"Feb","2","4","3","3","Returning_Visitor","FALSE",0
11,240.1,1,0,33,668.0333333,0,0.018119658,0,0,"Aug","2","4","7","2","New_Visitor","TRUE",0
3,171.375,0,0,29,1343.946429,0.035714286,0.034983766,0,0,"Nov","3","2","8","13","Returning_Visitor","TRUE",0
2,95.8,0,0,83,4052.358631,0.000340136,0.008176477,19.61979883,0,"Sep","2","2","4","3","Returning_Visitor","FALSE",1
0,0,0,0,2,24.5,0,0.1,0,0,"Dec","3","2","2","11","Other","FALSE",0
6,105,1,0,43,1343.097619,0.037878788,0.057878788,0,0,"May","3","2","4","6","Returning_Visitor","TRUE",0
0,0,0,0,23,255.6388889,0,0.005454545,0,0,"May","3","2","4","2","Returning_Visitor","FALSE",0
9,241.8416667,0,0,25,673.0333333,0.002150538,0.005222734,27.97341787,0,"Nov","1","1","3","2","New_Visitor","FALSE",0
0,0,0,0,16,666.1,0,0.014285714,0,0,"Mar","2","2","1","2","New_Visitor","FALSE",0
3,58.4,0,0,12,197,0,0.028571429,0,0,"Nov","2","2","2","2","Returning_Visitor","FALSE",0
0,0,0,0,51,5818.916667,0.000980392,0.022984749,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
5,173.2632132,0,0,49,1465.555338,0.02384954,0.023755148,20.6672459,0,"Nov","3","2","3","1","Returning_Visitor","FALSE",1
2,23,0,0,18,657.25,0,0.0125,0,0,"Dec","2","2","9","2","New_Visitor","FALSE",0
5,60.2,0,0,12,165.4,0.0125,0.041666667,0,0,"Aug","2","5","3","6","Returning_Visitor","FALSE",0
2,307.3,0,0,29,2447.3,0,0.013888889,26.25948159,0,"Dec","2","2","2","10","Returning_Visitor","FALSE",0
9,65.5,0,0,72,1243.80882,0.000675676,0.007297297,0,0,"May","2","2","4","2","Returning_Visitor","FALSE",0
0,0,0,0,7,128,0.028571429,0.057142857,0,0.6,"May","3","2","1","3","Returning_Visitor","FALSE",0
0,0,1,56.4,14,103.7579088,0,0.026666667,45.92878029,0,"Nov","2","2","2","20","Returning_Visitor","FALSE",1
0,0,2,246.5,52,1838.85,0.003703704,0.014506173,0,0,"Dec","2","7","3","2","New_Visitor","FALSE",0
0,0,0,0,73,3324.597222,0.017123288,0.040273973,0,0,"Nov","2","2","1","13","Returning_Visitor","FALSE",1
0,0,0,0,12,748.25,0.016666667,0.022222222,0,0,"Nov","1","2","1","2","Returning_Visitor","TRUE",0
0,0,1,65,15,1728.321429,0.014285714,0.016428571,0,0,"Mar","1","1","6","1","Returning_Visitor","FALSE",0
0,0,0,0,6,313,0,0.05,0,0,"May","2","4","3","1","Returning_Visitor","FALSE",0
0,0,0,0,21,1148.5,0,0.019047619,0,0,"May","2","4","8","4","Returning_Visitor","TRUE",0
1,54,0,0,6,210.5,0,0.02,0,0,"Mar","2","2","1","8","New_Visitor","FALSE",0
11,449.75,0,0,52,1786.109649,0,0.017118644,40.65671234,0,"Nov","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,4,107,0,0.05,0,0.6,"May","3","2","3","13","Returning_Visitor","FALSE",0
0,0,1,0,1,102,0,0.1,0,0.4,"May","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,16,161.15,0.1,0.125,0,0,"Aug","3","2","3","13","Returning_Visitor","FALSE",0
0,0,0,0,11,580.25,0.022222222,0.044444444,0,0,"Nov","3","2","1","2","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","7","1","Returning_Visitor","TRUE",0
0,0,0,0,21,517.4238095,0.019047619,0.025,0,0,"Mar","2","5","2","1","Returning_Visitor","FALSE",0
4,53.4,2,113.8,256,13453.25103,0,0.003240964,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,9,206.6,0,0.005555556,0,0,"Jul","2","4","3","4","New_Visitor","FALSE",0
17,346.7096405,3,207.25,292,8282.214508,0.000977199,0.005669849,13.91832377,0,"Nov","2","2","1","2","Returning_Visitor","TRUE",0
1,12.83333333,3,77,31,2372.333333,0,0.012941176,10.32166068,0,"Mar","2","2","1","2","Returning_Visitor","FALSE",0
9,178.5,0,0,10,558,0.011764706,0.023529412,0,0,"Nov","2","5","1","11","Returning_Visitor","FALSE",0
0,0,0,0,11,241,0,0.018181818,0,0,"Mar","2","2","5","1","Returning_Visitor","FALSE",0
1,112.8,0,0,8,543.7333333,0,0.011111111,28.69843548,0,"Oct","1","1","6","2","New_Visitor","TRUE",1
0,0,0,0,2,59,0,0.1,0,0,"May","2","2","7","4","Returning_Visitor","FALSE",0
0,0,5,161.5,60,2789.166667,0,0.005026455,31.31885714,0,"May","2","2","6","2","Returning_Visitor","FALSE",1
3,100,0,0,27,730.7916667,0.016,0.027555556,0,0,"Nov","3","2","3","11","Returning_Visitor","FALSE",0
0,0,0,0,1,70.5,0,0.1,0,0,"Nov","2","10","1","3","Returning_Visitor","FALSE",0
2,80.66666667,0,0,12,1071.611111,0.030769231,0.046666667,0,0,"Mar","2","2","2","1","Returning_Visitor","FALSE",0
0,0,0,0,30,390.6666667,0.006666667,0.056666667,0,0,"Mar","2","6","6","1","Returning_Visitor","FALSE",0
0,0,0,0,5,168,0.04,0.08,0,0,"Nov","3","2","1","2","Returning_Visitor","FALSE",0
1,27.33333333,1,0,4,78.83333333,0,0.044444444,0,0,"Nov","1","2","8","2","Returning_Visitor","FALSE",0
4,110.5666667,0,0,28,1203.72,0.00625,0.0125,0,0,"Nov","2","2","5","2","New_Visitor","TRUE",0
0,0,0,0,3,34,0,0.066666667,0,0,"May","1","1","6","3","Returning_Visitor","FALSE",0
2,11,0,0,14,249.6666667,0,0.033333333,0,0,"Nov","4","2","1","3","Returning_Visitor","FALSE",1
0,0,0,0,3,60.4,0,0.066666667,0,0,"Sep","1","1","1","5","Returning_Visitor","FALSE",0
1,0,2,10,69,1310.636905,0.010869565,0.032793149,0,0,"Nov","2","3","1","3","Returning_Visitor","TRUE",0
5,46,1,0,61,867.4642857,0.000585938,0.028052083,0,0.8,"May","2","2","1","3","Returning_Visitor","FALSE",0
1,88,0,0,11,522.6666667,0,0.022222222,0,0,"May","3","3","1","4","Returning_Visitor","FALSE",0
0,0,0,0,6,181,0,0.016666667,0,0,"May","3","2","1","3","Returning_Visitor","FALSE",0
1,45.4,0,0,7,352.7,0,0.014285714,0,0,"Oct","1","1","3","4","Returning_Visitor","FALSE",0
11,155.6,0,0,12,248.6,0,0.008823529,0,0,"Aug","2","7","1","5","New_Visitor","FALSE",0
4,379.5,0,0,188,8618.031872,0.003454411,0.019765654,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
4,26,0,0,22,1671.375,0.018333333,0.040555556,0,0,"Nov","2","2","3","8","Returning_Visitor","FALSE",0
0,0,0,0,16,2337,0,0.013333333,17.76266667,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",1
0,0,0,0,18,191,0,0.033333333,0,0,"Nov","4","1","3","1","Returning_Visitor","FALSE",0
8,173.4115512,0,0,162,5721.800123,0.001142857,0.009090249,17.79812649,0,"Oct","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,39,1867.033333,0,0.020512821,0,0,"Nov","2","4","4","2","Returning_Visitor","FALSE",0
2,87.83333333,1,113,67,4868,0,0.003174603,48.45370723,0,"Dec","2","2","5","2","Returning_Visitor","FALSE",1
1,27.5,0,0,20,922.7083333,0,0.00952381,103.1402899,0,"Dec","2","2","6","2","New_Visitor","FALSE",1
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","3","2","4","13","Returning_Visitor","FALSE",0
3,34,0,0,17,161.55,0,0.018518519,0,0,"Nov","2","2","5","2","Returning_Visitor","TRUE",0
0,0,2,59.5,43,760.875,0.018412698,0.036790123,0,0,"Dec","4","2","1","2","Returning_Visitor","TRUE",0
5,53,0,0,38,2246.166667,0.016923077,0.013931624,0,0.2,"May","1","1","3","3","Returning_Visitor","FALSE",0
0,0,0,0,16,306.5,0,0.015625,0,0,"Dec","1","1","4","2","Returning_Visitor","TRUE",0
0,0,0,0,2,0,0.2,0.2,0,0,"May","1","1","3","3","Returning_Visitor","FALSE",0
3,42,0,0,16,1266.5,0,0.003508772,0,0,"Mar","2","2","6","1","Returning_Visitor","FALSE",0
6,283.0166667,1,235.75,21,1338.933333,0,0.008695652,0,0,"Dec","2","2","7","1","Returning_Visitor","FALSE",0
0,0,0,0,32,556.6,0.014583333,0.039583333,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",0
2,45.5,0,0,22,535,0,0.025,9.650250036,0,"Nov","2","2","3","11","Returning_Visitor","TRUE",1
1,13,0,0,10,391.85,0.018055556,0.046984127,0,0,"Mar","3","2","4","3","Returning_Visitor","TRUE",0
9,234.4333333,0,0,20,590.5833333,0.025925926,0.040922619,0,0,"Nov","2","2","7","1","Returning_Visitor","FALSE",0
3,33.6,0,0,4,109.5,0,0.013333333,0,0,"Oct","3","2","1","2","New_Visitor","FALSE",0
8,363.05,0,0,8,345,0,0.016666667,13.64300463,0,"Dec","2","2","3","3","Returning_Visitor","FALSE",1
0,0,0,0,2,29,0,0.1,0,1,"Feb","2","4","4","2","Returning_Visitor","TRUE",0
1,109.8,0,0,17,418.8233333,0,0.001388889,0,0,"Oct","2","4","1","3","New_Visitor","FALSE",0
0,0,0,0,23,737.1666667,0.008695652,0.011594203,0,0.6,"Feb","2","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,3,44.5,0,0.066666667,0,0,"Mar","1","1","3","1","Returning_Visitor","FALSE",0
0,0,0,0,12,666,0,0.018181818,0,0,"May","2","4","8","2","Returning_Visitor","FALSE",0
2,116.8,0,0,5,170.4,0,0.028571429,88.06848401,0,"Nov","2","2","7","2","New_Visitor","FALSE",1
4,172,0,0,11,787,0.033333333,0.053333333,0,0,"May","2","2","1","6","Returning_Visitor","TRUE",0
3,62.9,1,0,30,647.518523,0,0.010437463,13.73292849,0,"Jul","2","2","3","1","Returning_Visitor","TRUE",1
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","3","2","6","1","Returning_Visitor","FALSE",0
3,214.6,0,0,59,1992.733333,0.003225806,0.034331797,13.18078221,0,"Aug","2","2","1","2","Returning_Visitor","TRUE",0
0,0,0,0,17,445,0.047058824,0.062745098,0,0,"Mar","2","2","6","1","Returning_Visitor","FALSE",0
0,0,0,0,24,663,0.0375,0.066666667,0,0,"Dec","2","2","1","1","Returning_Visitor","FALSE",0
3,64.3,0,0,25,2199.52,0,0.042307692,3.17966645,0,"Oct","2","2","3","2","Returning_Visitor","FALSE",0
0,0,1,16,65,2863.400427,0.003125,0.011346726,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,31,516.4761905,0.006896552,0.018965517,0,0,"May","3","2","3","13","Returning_Visitor","TRUE",0
2,208,1,50,30,1461.666667,0,0.02125,0,0,"Mar","2","5","1","3","Returning_Visitor","FALSE",0
12,217.0833333,5,480.125,90,1996.565909,0.013684211,0.027807876,0,0,"Nov","3","2","3","1","Returning_Visitor","FALSE",0
2,153.2,1,24.2,22,615.0666667,0.008,0.036,0,0,"Oct","2","2","1","1","Returning_Visitor","FALSE",0
12,317.6282051,2,256.5,81,3675.940705,0.006741573,0.017420532,11.62288468,0,"Dec","2","2","1","10","Returning_Visitor","TRUE",1
0,0,0,0,12,335,0.018181818,0.045454545,0,0,"Dec","1","1","8","10","Returning_Visitor","FALSE",0
0,0,0,0,56,4377.983333,0.004285714,0.022295918,0,0.8,"May","4","1","1","4","Returning_Visitor","FALSE",0
0,0,0,0,10,856.3333333,0.025,0.05,0,0,"May","1","2","2","4","Returning_Visitor","TRUE",0
0,0,0,0,10,149.6,0.02,0.04,0,0.6,"May","2","2","2","2","Returning_Visitor","FALSE",0
10,175.4666667,1,7,82,2378.377381,0.004318937,0.017004257,13.9750483,0,"Nov","3","2","1","13","Returning_Visitor","FALSE",1
4,250.8571429,1,37.5,71,1145.571429,0,0.004054054,80.58733784,0,"May","2","4","1","1","Returning_Visitor","FALSE",0
2,39.5,4,872,77,3909.620363,0.002409639,0.022377452,9.849816466,0,"May","2","4","3","2","Returning_Visitor","FALSE",0
0,0,0,0,16,829.0833333,0,0.0125,41.67536194,0,"Nov","2","4","1","3","New_Visitor","FALSE",1
0,0,0,0,4,18,0.05,0.1,0,0,"Nov","2","2","1","13","Returning_Visitor","FALSE",0
0,0,0,0,13,218.6666667,0.107692308,0.111538462,0,0,"Jul","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,24,607.9666667,0,0.004166667,19.47465798,0,"Nov","4","1","1","2","New_Visitor","FALSE",1
10,163.425,0,0,73,1077.511667,0,0.005833333,0,0,"Nov","2","2","5","4","Returning_Visitor","FALSE",0
2,217.8666667,0,0,15,614.6409524,0,0.027777778,0,0,"Nov","1","1","2","2","Returning_Visitor","FALSE",0
2,20,3,402,85,3881.79359,0.00453159,0.039115224,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,21,1294.566667,0.035,0.067,0,0,"Oct","1","1","1","1","Returning_Visitor","FALSE",0
0,0,0,0,43,778.6437229,0.010232558,0.023197087,0,0,"Jul","4","1","1","3","Returning_Visitor","TRUE",0
1,41,0,0,43,1087.25,0,0.013636364,0,0,"Mar","4","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,7,53,0.028571429,0.057142857,0,0,"Dec","1","1","1","2","Returning_Visitor","FALSE",0
4,51.01923077,0,0,133,3068.922487,0.004890511,0.0122463,1.786819082,0,"May","2","2","3","3","Returning_Visitor","FALSE",0
2,58.25,3,47.75,24,833.1666667,0.028571429,0.053401361,0,0,"Dec","3","2","1","1","Returning_Visitor","FALSE",0
13,83.9952381,2,99.8,24,364.9619048,0,0.018181818,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,6,85.25,0,0.011111111,0,0,"Dec","2","2","3","10","Returning_Visitor","FALSE",0
16,180.6666667,1,649.25,113,8041.58887,0.007936508,0.026808161,0,0,"Dec","2","6","7","1","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,19,1883.5,0.010526316,0.021052632,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE",0
1,88,3,540.3333333,57,1656.410714,0,0.002259887,0,0,"Nov","2","4","9","3","Returning_Visitor","FALSE",0
0,0,0,0,6,83,0.033333333,0.1,0,0.6,"May","2","2","4","6","Returning_Visitor","FALSE",0
6,67.4,0,0,13,217.7611111,0.0125,0.025,0,0,"Oct","2","2","5","7","Returning_Visitor","TRUE",0
0,0,0,0,22,1190.941667,0,0.003174603,0,0,"Nov","3","2","2","6","New_Visitor","TRUE",0
0,0,0,0,7,666,0,0.014285714,0,0,"Feb","1","1","6","2","Returning_Visitor","FALSE",0
6,105.5,0,0,81,2961.483333,0.007058824,0.026666667,0,0,"May","2","2","5","4","Returning_Visitor","FALSE",0
0,0,0,0,21,979.0166667,0,0.021,0,0,"May","2","2","1","4","Returning_Visitor","FALSE",0
6,394.1,4,489.6,40,1190.4,0,0.012318841,17.19073913,0,"May","3","2","1","11","Returning_Visitor","FALSE",0
0,0,0,0,14,128.5,0.071428571,0.114285714,0,1,"May","3","2","1","13","Returning_Visitor","TRUE",0
0,0,3,146,23,1249.216667,0.015384615,0.029102564,15.33867021,0,"Aug","3","2","3","4","Returning_Visitor","FALSE",0
5,80.25,0,0,63,2618.681061,0.005797101,0.011111111,17.60939304,0,"Nov","3","2","1","8","Returning_Visitor","FALSE",1
6,198.6666667,2,89,148,8178.226923,0.008732719,0.021205728,6.194287817,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",1
0,0,0,0,62,2232.45,0.008196721,0.039726776,0,0.4,"May","2","2","6","4","Returning_Visitor","FALSE",0
2,28,0,0,51,2587.766667,0,0.007434641,21.47448516,0,"Nov","4","2","3","10","Returning_Visitor","FALSE",1
0,0,0,0,1,0,0.2,0.2,0,0,"June","2","4","9","3","Returning_Visitor","FALSE",0
3,180,0,0,12,1436.5,0,0.013333333,27.75904925,0,"Mar","2","2","2","2","Returning_Visitor","TRUE",1
0,0,0,0,21,587.9166667,0.023333333,0.031666667,23.33239205,0,"Nov","3","2","1","10","Returning_Visitor","FALSE",0
3,95.83333333,6,303.65,13,438.3833333,0,0.016666667,0,0,"June","4","1","1","2","Returning_Visitor","TRUE",0
0,0,0,0,42,1022.384615,0.014634146,0.031939605,0,0,"Nov","1","1","2","10","Returning_Visitor","TRUE",0
1,116,0,0,22,1245.6,0.008695652,0.030434783,27.81913043,0,"May","1","1","3","4","Returning_Visitor","TRUE",1
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","3","2","3","2","Returning_Visitor","FALSE",0
8,222.875,4,285.625,31,1622.883333,0.005405405,0.017488397,15.26399679,0,"Dec","3","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,13,449.6,0,0.015384615,0,0,"Mar","3","2","1","10","Returning_Visitor","FALSE",0
0,0,2,27,40,735.5151515,0,0.015547416,0,0,"Dec","3","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","5","1","1","Returning_Visitor","FALSE",0
0,0,0,0,40,1161.9,0.055,0.08,0,0,"Sep","1","8","6","1","Returning_Visitor","FALSE",0
0,0,0,0,10,978,0,0.025,0,0,"May","2","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,4,158,0.05,0.1,0,0,"May","2","2","4","13","Returning_Visitor","FALSE",0
4,178.1666667,4,162.6666667,4,214.8333333,0,0.018181818,0,0,"Dec","2","2","2","1","Returning_Visitor","FALSE",0
3,50.94615385,1,42.4,38,1323.093695,0.007738095,0.012865853,5.62486136,0,"Sep","3","2","8","2","Returning_Visitor","TRUE",0
3,20.5,0,0,38,1806.558333,0.005128205,0.026495726,7.150073241,0,"Nov","2","2","6","13","Returning_Visitor","FALSE",0
2,25,0,0,5,40,0.066666667,0.083333333,0,0.6,"May","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,28,1283.75,0.014285714,0.023809524,0,0,"Dec","2","2","1","2","Returning_Visitor","TRUE",0
0,0,0,0,11,296.5,0.036363636,0.081818182,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,27,406,0.064285714,0.079166667,0,0.6,"May","3","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,5,337.25,0,0.02,0,0,"Mar","2","2","2","10","Returning_Visitor","FALSE",0
0,0,0,0,36,576.8333333,0,0.019444444,0,0,"May","4","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,116,5389.883333,0.009565217,0.020786749,0,0,"Nov","3","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,5,53.4,0.12,0.14,0,0,"June","3","2","3","13","Returning_Visitor","TRUE",0
0,0,0,0,1,67,0.1,0.133333333,0,0,"Mar","3","3","1","3","Returning_Visitor","FALSE",0
1,12,1,11,74,6194.852381,0.015540541,0.032152607,0,0,"Nov","2","2","9","13","Returning_Visitor","FALSE",0
0,0,0,0,7,275.5,0,0.028571429,0,0,"Nov","3","2","2","1","Returning_Visitor","FALSE",0
8,89.9,3,20,84,1854.915556,0.004210526,0.012385965,3.170426459,0,"Jul","2","2","7","1","Returning_Visitor","FALSE",0
0,0,0,0,7,17,0.085714286,0.142857143,0,0,"May","2","4","3","3","Returning_Visitor","FALSE",0
14,160.1115392,6,1079.833333,154,7405.360281,0.004924242,0.021452975,8.533928457,0,"Nov","4","1","4","1","Returning_Visitor","FALSE",1
4,99.5,0,0,46,953.0686869,0,0.014285714,0,0,"May","1","1","6","4","Returning_Visitor","TRUE",0
0,0,0,0,63,1401.50873,0,0.003225806,88.95486906,0,"Nov","1","1","1","7","Returning_Visitor","FALSE",1
0,0,0,0,29,2064.766667,0.020689655,0.037356322,0,0,"June","2","4","3","1","Returning_Visitor","FALSE",0
0,0,0,0,12,599.6133333,0,0.020833333,0,0,"Nov","2","2","4","20","Returning_Visitor","TRUE",0
2,47.5,0,0,50,1870.791667,0.002641509,0.024025157,0,0,"Dec","2","2","6","1","Returning_Visitor","FALSE",0
11,734.6333333,0,0,67,3523.331111,0.002666667,0.012088889,22.2931906,0,"Aug","2","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"May","4","1","1","5","Returning_Visitor","FALSE",0
0,0,0,0,4,67,0,0.05,0,0.6,"May","2","4","1","3","Returning_Visitor","FALSE",0
0,0,0,0,5,117.75,0,0.04,0,0,"Dec","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,22,465.7051282,0,0.010690797,0,0.8,"May","3","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,14,811,0.015384615,0.041025641,0,0,"Mar","2","2","8","1","Returning_Visitor","FALSE",0
5,117.8333333,0,0,35,502.547619,0.01025641,0.036923077,3.148615385,0,"Mar","2","2","2","2","Returning_Visitor","FALSE",1
2,127,0,0,13,473.5,0.015384615,0.042307692,0,0,"May","1","1","1","2","Returning_Visitor","FALSE",0
5,143.8333333,1,55,19,1762.5,0,0.013461538,31.54642738,0,"Mar","3","2","1","2","Returning_Visitor","FALSE",1
4,76,0,0,186,5106.262991,0.003723404,0.023642242,0,0,"Nov","2","2","3","2","Returning_Visitor","TRUE",0
3,21.5,2,70.875,28,1338.225,0.007070707,0.032525253,0,0,"Dec","1","1","2","3","Returning_Visitor","FALSE",0
0,0,0,0,100,2781.125,0.012,0.037666667,0,0,"Dec","2","6","3","1","Returning_Visitor","FALSE",0
3,42.6,2,41.5,18,1049.516667,0.023809524,0.03968254,14.25648352,0,"Mar","3","2","2","3","Returning_Visitor","TRUE",1
0,0,0,0,14,253.1666667,0.014285714,0.04047619,0,0.6,"May","3","2","8","13","Returning_Visitor","FALSE",0
0,0,0,0,111,1624.75,0.013636364,0.025515152,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE",0
9,779,0,0,15,1386.35,0.016666667,0.02747619,6.344631767,0,"Aug","1","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,10,611,0.02,0.06,0,0.8,"May","2","4","3","1","Returning_Visitor","FALSE",0
0,0,2,842.3,26,1911.711111,0.015384615,0.036666667,8.018832458,0,"Jul","3","2","1","2","Returning_Visitor","TRUE",1
2,44,0,0,44,724.3166667,0,0.011363636,19.21218939,0,"May","2","2","3","2","Returning_Visitor","FALSE",1
5,339,4,188,5,376,0,0.019047619,0,0,"Dec","2","2","9","8","New_Visitor","FALSE",0
0,0,0,0,4,76.75,0,0.016666667,0,0,"Nov","1","1","8","2","New_Visitor","FALSE",1
4,158,0,0,18,567.75,0,0.034586466,0,0,"May","3","2","2","4","Returning_Visitor","FALSE",0
15,304.5833333,0,0,33,761.2233333,0.007619048,0.020793651,0,0,"Oct","3","2","1","3","Returning_Visitor","TRUE",0
0,0,0,0,8,167,0,0.05,0,0,"Mar","2","5","1","3","Returning_Visitor","FALSE",0
3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,17.27062073,0,"Nov","1","1","5","2","Returning_Visitor","FALSE",1
0,0,0,0,258,3637.985674,0.00078125,0.008679315,0,0,"June","2","2","3","3","Returning_Visitor","FALSE",0
1,55.5,0,0,8,158.25,0,0.022222222,0,0,"Nov","2","2","3","10","Returning_Visitor","FALSE",0
0,0,0,0,80,3279.407576,0.01875,0.041944444,0,0.4,"May","2","4","7","2","Returning_Visitor","FALSE",0
3,49.5,0,0,27,702.6431624,0.015517241,0.027155172,0,0,"Nov","3","2","3","3","Returning_Visitor","FALSE",0
0,0,0,0,3,75,0.066666667,0.133333333,0,0,"Dec","3","2","1","20","Returning_Visitor","FALSE",0
0,0,0,0,4,100.1666667,0,0.05,0,0,"May","1","8","1","11","Returning_Visitor","FALSE",0
1,75,2,34.5,100,4436.376299,0,0.007150715,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",1
6,108.9166667,0,0,24,516.4166667,0,0.013333333,8.1816,0,"May","2","2","1","5","Returning_Visitor","TRUE",1
5,125.75,0,0,44,1113.309524,0.008333333,0.015625,18.9160732,0,"Dec","3","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,8,122.75,0,0.028571429,0,0,"Nov","3","2","1","2","New_Visitor","FALSE",0
2,39.5,1,161,34,1406.209524,0.010810811,0.021212121,23.60518919,0.2,"May","2","2","8","4","Returning_Visitor","FALSE",1
3,112.75,6,287.5,27,1491.5,0.013968254,0.021326007,5.772982827,0,"Nov","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,5,29,0,0.04,0,0,"Mar","2","2","7","2","Returning_Visitor","FALSE",0
2,124,0,0,13,495,0,0.028571429,0,0,"Mar","2","4","5","1","Returning_Visitor","FALSE",0
0,0,0,0,3,18,0.1,0.111111111,0,0,"Nov","3","2","2","13","Returning_Visitor","FALSE",0
0,0,0,0,21,263,0.00952381,0.030952381,0,0,"Mar","2","6","1","3","Returning_Visitor","FALSE",0
0,0,0,0,37,2323.166667,0.010810811,0.018198198,0,0,"Nov","1","2","4","2","Returning_Visitor","FALSE",0
11,281.6309524,0,0,54,923.6757353,0,0.012261867,5.150663602,0,"Mar","1","1","7","2","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0.2,0.2,0,0,"Nov","2","10","2","10","Returning_Visitor","FALSE",0
0,0,0,0,33,2199.5,0,0.008080808,0,0,"Dec","2","2","6","2","New_Visitor","FALSE",0
7,78.3,5,120,87,1363.263492,0.004301075,0.008090118,30.80927957,0.6,"May","2","2","3","2","Returning_Visitor","FALSE",1
2,75.6,1,11,28,2074.929524,0,0.016935484,0,0,"Oct","2","4","3","2","Returning_Visitor","FALSE",0
6,140,1,12,52,723.315873,0.001212121,0.006277056,4.504381818,0,"May","3","2","4","11","Returning_Visitor","FALSE",0
0,0,0,0,27,589.5738095,0.007407407,0.005555556,0,0,"May","3","2","3","4","Returning_Visitor","TRUE",0
